Classifier,Experiment,Simulations,Preprocessing,Dimensionality,Dataset,rs,aggregation,acc,f1,p_acc,p_f1,test_acc,test_f1,p_test_acc,p_test_f1,test_mean_acc,test_mean_f1,n_models
svc,mca,10,rankgraph,fa,D100,41,consensus,0.6666666666666666,0.7749450549450548,0.078,0.06499999999999999,0.7,0.8235294117647058,0.021,0.012,0.6599999999999999,0.7903030303030303,5
knn,mca,5,rankgraph,pca,D100,41,median,0.7575,0.8492505883810232,0.013,0.007800000000000001,0.65,0.7878787878787878,0.055999999999999994,0.017,0.6399999999999999,0.7803030303030303,5
knn,mca,18,zgraph,fa,D100,41,mean,0.6783333333333333,0.7494510320597276,0.1246,0.1612,0.7,0.7857142857142857,0.018000000000000002,0.026000000000000002,0.6799999999999999,0.7664126422747113,5
knn,mca,16,graph,pca,D100,41,none,0.668125,0.7799658493680233,0.08264500000000002,0.06121500000000001,0.74875,0.8475562072336265,0.007650000000000001,0.0063625,0.7687499999999999,0.8527214043140768,400
knn,mca,16,graph,pca,D100,41,meta,0.6541666666666667,0.7687341643863382,0.1012,0.0764,0.75,0.8484848484848484,0.006999999999999999,0.006,0.7518750000000001,0.8423456881804698,5
rfc,mca,16,zgraph,pca,D100,41,mega,0.7403913849004169,0.8300092298687556,0.0,0.0,0.7705882352941177,0.85,0.0,0.0,0.75,0.8290822003071167,5
lrc,mca,7,zgraph,fa,D100,41,mega,0.7536983543417366,0.801093200663853,0.0002,0.0,0.8,0.8571428571428571,0.0,0.0,0.75875,0.8220377009336047,5
svc,mca,7,graph,fa,D100,41,none,0.6428571428571429,0.7195071119356832,0.18356571428571425,0.17701714285714287,0.6999999999999998,0.8128151260504203,0.029000000000000005,0.013914285714285716,0.6797142857142857,0.7717769944547415,175
svc,mca,7,graph,fa,D100,41,meta,0.6941666666666666,0.7837922077922078,0.11780000000000003,0.078,0.7357142857142858,0.8177339901477831,0.012857142857142859,0.013571428571428576,0.7428571428571429,0.8227726952850106,5
rfc,mca,5,rankgraph,fa,D100,41,none,0.6667000000000001,0.7856954971598449,0.08098400000000001,0.049656000000000006,0.654,0.7899120234604105,0.05404,0.0166,0.6831999999999999,0.8066112931976309,125
rfc,mca,5,rankgraph,fa,D100,41,meta,0.6533333333333333,0.7687600644122383,0.0976,0.0794,0.65,0.7878787878787878,0.056000000000000015,0.017,0.688,0.8040909090909091,5
knn,mca,7,rankgraph,fa,D100,41,none,0.6916666666666668,0.8046886446886446,0.045600000000000016,0.0302,0.6499999999999999,0.787878787878788,0.06000000000000001,0.027000000000000003,0.6794285714285714,0.8045779220779221,175
knn,mca,7,rankgraph,fa,D100,41,meta,0.6916666666666667,0.8046886446886446,0.0456,0.0302,0.65,0.787878787878788,0.06,0.027000000000000003,0.6900000000000002,0.8102272727272728,5
lrc,mca,10,zgraph,pca,D100,41,mega,0.7413728750923874,0.8140324512885488,0.0,0.0,0.8,0.8666666666666666,0.0,0.0,0.7454545454545454,0.8211071865159172,5
ada,mca,14,rankgraph,pca,D100,41,consensus,0.6916666666666667,0.7906034468963531,0.0472,0.0328,0.65,0.7878787878787878,0.07200000000000001,0.021,0.68,0.7974763006628477,5
knn,mca,5,graph,fa,D100,41,mega,0.7629229088639201,0.8069075369075369,0.0614,0.1048,0.7333333333333333,0.8048780487804876,0.0,0.0,0.6933333333333334,0.7740627536516257,5
rfc,mca,14,zgraph,fa,D100,41,consensus,0.6783333333333333,0.7822271062271062,0.0874,0.06420000000000001,0.7,0.8125000000000001,0.023,0.012,0.71,0.8176564027370479,5
knn,mca,20,zgraph,pca,D100,41,median,0.7191666666666666,0.8015905147484095,0.06820000000000001,0.08120000000000001,0.7,0.7999999999999999,0.018000000000000002,0.017,0.74,0.8266089305577626,5
knn,mca,12,rankgraph,fa,D100,41,consensus,0.6791666666666666,0.7954578754578755,0.0516,0.0348,0.65,0.7878787878787878,0.054000000000000006,0.027000000000000003,0.69,0.8102272727272727,5
lrc,mca,18,rankgraph,pca,D100,41,median,0.7558333333333332,0.832712215320911,0.0344,0.022200000000000004,0.65,0.7741935483870968,0.054000000000000006,0.03,0.6599999999999999,0.7698797605805392,5
knn,mca,7,rankgraph,pca,D100,41,mega,0.6591351540616246,0.7577466306165916,0.037000000000000005,0.017,0.7,0.8125000000000001,0.0,0.0,0.6325,0.7562506880694599,5
knn,mca,5,zgraph,fa,D100,41,none,0.6689666666666667,0.7388908456524556,0.12155999999999999,0.15055200000000002,0.65,0.7407407407407408,0.056000000000000015,0.05800000000000001,0.6716,0.7590704110704111,125
knn,mca,5,zgraph,fa,D100,41,meta,0.6933333333333334,0.7663030303030304,0.0982,0.1254,0.7,0.7857142857142857,0.018000000000000002,0.017,0.6980000000000001,0.7857702679638163,5
lrc,mca,14,graph,pca,D100,41,mega,0.7799285714285714,0.8303474640533913,0.0,0.0,0.8,0.8666666666666666,0.0,0.0,0.7586666666666668,0.8269957848009625,5
ada,mca,2,zgraph,pca,D100,41,mean,0.6950000000000001,0.7859991216512956,0.0756,0.06860000000000001,0.7,0.7999999999999999,0.028999999999999998,0.025,0.71,0.8012479474548438,5
svc,mca,10,rankgraph,pca,D100,41,mean,0.7691666666666667,0.8473598864903213,0.0102,0.0068000000000000005,0.65,0.7878787878787878,0.052000000000000005,0.03,0.7,0.8030387205387205,5
svc,mca,18,loggraph,fa,D100,41,consensus,0.6658333333333333,0.7712070538157494,0.0746,0.0632,0.7,0.8235294117647058,0.018000000000000002,0.011000000000000001,0.6599999999999999,0.7903030303030303,5
rfc,mca,5,loggraph,fa,D100,41,consensus,0.7433333333333334,0.8315777555777556,0.0284,0.015000000000000003,0.75,0.8387096774193549,0.006999999999999999,0.006999999999999999,0.6900000000000001,0.8005519480519482,5
ada,mca,14,graph,pca,D100,41,median,0.7316666666666667,0.8102305037957211,0.0856,0.0488,0.75,0.8387096774193549,0.008,0.003,0.68,0.7846941045606229,5
ada,mca,12,graph,pca,D100,41,consensus,0.6566666666666666,0.7633485888634629,0.1118,0.096,0.8,0.8666666666666666,0.001,0.003,0.7,0.7891244239631335,5
lrc,mca,20,rankgraph,fa,D100,41,consensus,0.6033333333333333,0.6975962633857371,0.2124,0.2128,0.8,0.8461538461538461,0.0,0.003,0.72,0.7988361553990029,5
ada,mca,5,zgraph,fa,D100,41,median,0.6649999999999999,0.7427751196172248,0.0982,0.0996,0.75,0.8387096774193549,0.006999999999999999,0.006999999999999999,0.6900000000000001,0.7841680010756763,5
svc,mca,12,loggraph,pca,D100,41,mean,0.7566666666666666,0.8174603174603174,0.012400000000000005,0.0238,0.65,0.7878787878787878,0.054000000000000006,0.027000000000000003,0.71,0.8023029556650247,5
knn,mca,20,loggraph,pca,D100,41,mean,0.7058333333333333,0.8080830602569733,0.0416,0.0344,0.65,0.7878787878787878,0.061,0.021,0.71,0.8206818181818182,5
rfc,mca,20,zgraph,fa,D100,41,consensus,0.7675,0.8426839826839828,0.022000000000000002,0.0186,0.7,0.8125000000000001,0.018000000000000002,0.01,0.74,0.8338172043010752,5
lrc,mca,10,graph,pca,D100,41,median,0.7583333333333334,0.8109607351712615,0.0178,0.027600000000000003,0.7,0.7857142857142857,0.021,0.03,0.7,0.7760683760683761,5
rfc,mca,2,loggraph,fa,D100,41,none,0.7110833333333333,0.8053753853232114,0.03288,0.028939999999999997,0.6950000000000001,0.8100378787878789,0.032100000000000004,0.015300000000000003,0.71,0.8179942930251279,50
rfc,mca,2,loggraph,fa,D100,41,meta,0.7175,0.8089026915113872,0.0256,0.0244,0.725,0.8256048387096775,0.017,0.011000000000000001,0.73,0.8284005376344086,5
lrc,mca,16,loggraph,pca,D100,41,consensus,0.8083333333333332,0.8556937799043063,0.0034,0.0082,0.7,0.7857142857142857,0.028999999999999998,0.026000000000000002,0.7100000000000001,0.8084078991086777,5
svc,mca,10,loggraph,pca,D100,41,mega,0.7281042128603106,0.809274738881298,0.0028,0.0006000000000000001,0.7,0.8235294117647058,0.0,0.0,0.6790909090909091,0.7881289682608367,5
knn,mca,5,loggraph,pca,D100,41,consensus,0.73,0.8283166109253065,0.025,0.0118,0.65,0.7878787878787878,0.055999999999999994,0.017,0.7,0.8174242424242424,5
ada,mca,12,loggraph,pca,D100,41,median,0.7441666666666666,0.8124386724386724,0.031800000000000016,0.035600000000000014,0.8,0.8666666666666666,0.001,0.003,0.7,0.7885300618921308,5
knn,mca,2,loggraph,pca,D100,41,mega,0.7176010101010102,0.7994137554128814,0.0448,0.023,0.6666666666666666,0.7916666666666667,0.006,0.0,0.6633333333333333,0.7860281096541101,5
lrc,mca,20,loggraph,fa,D100,41,consensus,0.6258333333333334,0.7089466089466091,0.1698,0.1694,0.6,0.6923076923076924,0.14300000000000002,0.142,0.6,0.6913276353276354,5
lrc,mca,16,graph,fa,D100,41,none,0.6944583333333333,0.7376276534138375,0.1309825,0.20249,0.649375,0.7196538461538461,0.059924999999999985,0.08488749999999998,0.600125,0.6771562173736084,400
lrc,mca,16,graph,fa,D100,41,meta,0.7066666666666667,0.7574029771398193,0.1312,0.1914,0.746875,0.8129960317460316,0.008375,0.01475,0.6475,0.7174033569087918,5
lrc,mca,10,loggraph,fa,D100,41,median,0.5891666666666666,0.7094334650856391,0.2226,0.1488,0.55,0.6666666666666666,0.268,0.19,0.61,0.7080920662989628,5
ada,mca,20,loggraph,fa,D100,41,none,0.627775,0.7286928100884622,0.144706,0.119098,0.7005000000000001,0.8127620967741936,0.017859999999999997,0.009940000000000001,0.6206999999999999,0.7330463763155644,500
ada,mca,20,loggraph,fa,D100,41,meta,0.6275,0.7284810841332581,0.145,0.1192,0.6999999999999998,0.8125000000000002,0.018000000000000002,0.010000000000000002,0.639,0.7503833604289666,5
rfc,mca,12,graph,pca,D100,41,mega,0.7126572825799631,0.8084365914554594,0.0036,0.0,0.7384615384615385,0.8325123152709359,0.0,0.0,0.703076923076923,0.8075039457500189,5
ada,mca,12,rankgraph,pca,D100,41,none,0.6785277777777778,0.749111206297512,0.14556666666666665,0.2051933333333333,0.7974999999999998,0.8735479797979799,0.0018833333333333332,0.0034,0.7390000000000003,0.8184715649783487,300
ada,mca,12,rankgraph,pca,D100,41,meta,0.6925,0.7642425685769341,0.1078,0.1618,0.8000000000000002,0.8750000000000001,0.0010000000000000002,0.0030000000000000005,0.7291666666666669,0.8170046620046619,5
svc,mca,10,graph,pca,D100,41,mega,0.7929841093865485,0.8375301869640559,0.0,0.0,0.75,0.8387096774193549,0.0,0.0,0.739090909090909,0.8123312844065765,5
svc,mca,2,graph,pca,D100,41,median,0.7316666666666667,0.7844552557865252,0.0196,0.037000000000000005,0.75,0.8387096774193549,0.005,0.008,0.6399999999999999,0.7304819726888694,5
rfc,mca,20,loggraph,pca,D100,41,mega,0.7263785259326659,0.810231690990587,0.0,0.0,0.6761904761904762,0.8068181818181818,0.0,0.0,0.687142857142857,0.8032222853697173,5
rfc,mca,20,zgraph,fa,D100,41,mean,0.7441666666666666,0.8259303594955769,0.019,0.0182,0.75,0.8484848484848484,0.004,0.003,0.73,0.8321358748778105,5
rfc,mca,12,graph,fa,D100,41,none,0.7554027777777778,0.8421394607539534,0.01942333333333333,0.014066666666666668,0.7991666666666665,0.8743951612903227,0.0010666666666666667,0.003083333333333333,0.7596666666666664,0.8459779185867895,300
rfc,mca,12,graph,fa,D100,41,meta,0.7833333333333334,0.8549196310935441,0.0104,0.01,0.7541666666666668,0.8410394265232974,0.004666666666666665,0.007583333333333334,0.7316666666666668,0.8258445340501792,5
knn,mca,5,zgraph,pca,D100,41,mega,0.7177091136079901,0.7698881370214009,0.0014,0.011000000000000001,0.8,0.8461538461538461,0.0,0.0,0.7050000000000001,0.77426785421995,5
knn,mca,2,rankgraph,pca,D100,41,consensus,0.7308333333333332,0.8353375449027622,0.0224,0.0156,0.65,0.7878787878787878,0.06,0.027000000000000003,0.6399999999999999,0.7803030303030303,5
rfc,mca,2,rankgraph,pca,D100,41,mean,0.7441666666666666,0.8395426731078904,0.0198,0.0112,0.7,0.8235294117647058,0.028999999999999998,0.011000000000000001,0.71,0.8196474549415725,5
rfc,mca,2,loggraph,pca,D100,41,mean,0.7183333333333333,0.8085211020863194,0.042,0.0322,0.65,0.7878787878787878,0.06,0.027000000000000003,0.7100000000000001,0.8203746388837667,5
ada,mca,12,rankgraph,fa,D100,41,none,0.6814722222222223,0.7614536377541716,0.06628333333333332,0.09244,0.8958333333333334,0.925738916256158,0.0009,0.0006833333333333332,0.7490000000000001,0.8286170558900444,300
ada,mca,12,rankgraph,fa,D100,41,meta,0.7191666666666666,0.7999130434782609,0.0486,0.045000000000000005,0.7041666666666666,0.8146841397849464,0.019666666666666662,0.015333333333333338,0.6849999999999999,0.785465264078538,5
svc,mca,7,loggraph,pca,D100,41,consensus,0.7308333333333332,0.7998496240601504,0.021,0.029,0.65,0.7878787878787878,0.06,0.027000000000000003,0.71,0.7998029556650247,5
knn,mca,16,loggraph,pca,D100,41,consensus,0.7183333333333334,0.8190185016271971,0.0232,0.017599999999999998,0.65,0.7878787878787878,0.059000000000000004,0.026000000000000002,0.7,0.8128657262277953,5
rfc,mca,12,loggraph,fa,D100,41,mega,0.6457084324610097,0.7599570685879937,0.0002,0.0,0.6576923076923077,0.7935034802784223,0.0,0.0,0.6723076923076923,0.7910607168804751,5
lrc,mca,5,loggraph,pca,D100,41,consensus,0.8083333333333332,0.8543915123777823,0.0042,0.0048,0.65,0.7586206896551724,0.055999999999999994,0.04,0.71,0.8093398268398267,5
knn,mca,20,graph,fa,D100,41,consensus,0.7191666666666666,0.7907587149692412,0.0918,0.0698,0.75,0.8148148148148148,0.004,0.006999999999999999,0.7200000000000001,0.78999592999593,5
svc,mca,20,zgraph,fa,D100,41,none,0.7172416666666667,0.7605739069152382,0.13528999999999994,0.160374,0.75,0.8275862068965519,0.004000000000000001,0.004000000000000001,0.7201,0.7680397602397602,500
svc,mca,20,zgraph,fa,D100,41,meta,0.7691666666666667,0.8305422647527909,0.0478,0.0484,0.75,0.8275862068965518,0.004000000000000001,0.004000000000000001,0.741,0.8151317277869004,5
svc,mca,18,zgraph,pca,D100,41,consensus,0.7833333333333334,0.8286321865269235,0.0114,0.021,0.8,0.8666666666666666,0.004,0.005,0.6699999999999999,0.7462336182336182,5
lrc,mca,2,loggraph,pca,D100,41,mega,0.7778030303030304,0.8343414506415291,0.0028,0.0008,0.7,0.8125000000000001,0.002,0.0,0.6666666666666667,0.7893516489006445,5
knn,mca,20,rankgraph,fa,D100,41,consensus,0.6916666666666667,0.8046886446886446,0.0496,0.032600000000000004,0.65,0.7878787878787878,0.061,0.021,0.65,0.7851417399804497,5
lrc,mca,20,loggraph,pca,D100,41,mean,0.8091666666666667,0.8557136583223539,0.011000000000000001,0.014000000000000002,0.65,0.7586206896551724,0.061,0.045,0.7,0.7996428571428571,5
lrc,mca,7,loggraph,fa,D100,41,none,0.6488333333333334,0.7178366261975285,0.17271999999999998,0.18273142857142852,0.5485714285714286,0.6392967032967034,0.25785714285714284,0.2978285714285714,0.57,0.6669631471976301,175
lrc,mca,7,loggraph,fa,D100,41,meta,0.7058333333333333,0.8013218665392579,0.0634,0.0508,0.7000000000000001,0.8125000000000001,0.028999999999999998,0.013999999999999999,0.6571428571428571,0.7793043978639085,5
lrc,mca,5,rankgraph,pca,D100,41,consensus,0.7175,0.8037306705498924,0.0456,0.035199999999999995,0.7,0.8125000000000001,0.018000000000000002,0.012,0.6900000000000001,0.7996839080459771,5
lrc,mca,18,zgraph,fa,D100,41,median,0.7558333333333334,0.8028442764665675,0.0302,0.0516,0.75,0.8148148148148148,0.008,0.011000000000000001,0.74,0.8046706805327496,5
rfc,mca,16,loggraph,pca,D100,41,median,0.7441666666666666,0.8365123700775875,0.018800000000000004,0.0126,0.65,0.7878787878787878,0.059000000000000004,0.026000000000000002,0.6900000000000001,0.8142602495543672,5
lrc,mca,2,graph,fa,D100,41,mega,0.7428787878787879,0.7990765976878891,0.0096,0.0096,0.65,0.7200000000000001,0.009000000000000001,0.013000000000000001,0.6433333333333333,0.7395956307560506,5
svc,mca,14,loggraph,pca,D100,41,consensus,0.7566666666666666,0.8188972431077695,0.0122,0.017,0.65,0.7878787878787878,0.07200000000000001,0.021,0.73,0.8159192753853487,5
lrc,mca,2,rankgraph,pca,D100,41,none,0.7440833333333333,0.8188509316770187,0.02994,0.0188,0.6500000000000001,0.7741935483870968,0.06000000000000001,0.031000000000000007,0.6699999999999999,0.7890520527859237,50
lrc,mca,2,rankgraph,pca,D100,41,meta,0.7441666666666666,0.8335494071146246,0.0198,0.0116,0.65,0.7878787878787878,0.06,0.027000000000000003,0.6599999999999999,0.7922718647576332,5
ada,mca,20,graph,fa,D100,41,median,0.8074999999999999,0.8614545454545455,0.006,0.007600000000000002,0.7,0.7999999999999999,0.018000000000000002,0.017,0.7,0.7831826309067689,5
svc,mca,16,graph,fa,D100,41,mean,0.7441666666666666,0.7954051796157059,0.084,0.09,0.7,0.7999999999999999,0.028999999999999998,0.025,0.74,0.7898711755233495,5
knn,mca,20,zgraph,pca,D100,41,consensus,0.7308333333333333,0.7979500891265596,0.0548,0.1068,0.7,0.7999999999999999,0.018000000000000002,0.017,0.7,0.7943383594940882,5
knn,mca,14,rankgraph,fa,D100,41,consensus,0.7166666666666666,0.8175091575091574,0.0278,0.022400000000000003,0.65,0.7878787878787878,0.07200000000000001,0.021,0.6799999999999999,0.8029692082111438,5
lrc,mca,20,zgraph,pca,D100,41,ref,0.7699999999999999,0.8251912389669827,0.020800000000000003,0.0328,0.8,0.8571428571428571,0.0,0.003,0.7300000000000001,0.8030019788640479,5
lrc,mca,7,zgraph,pca,D100,41,consensus,0.7441666666666666,0.8023340961098399,0.0288,0.0372,0.7,0.7857142857142857,0.028999999999999998,0.027000000000000003,0.6900000000000001,0.7737021599090564,5
lrc,mca,7,rankgraph,fa,D100,41,consensus,0.6033333333333333,0.7077915804002759,0.212,0.19560000000000005,0.7,0.7857142857142857,0.028999999999999998,0.027000000000000003,0.71,0.7959890109890109,5
rfc,mca,10,zgraph,pca,D100,41,none,0.6943833333333332,0.7952575944506379,0.095832,0.06880000000000001,0.7989999999999998,0.8661075268817203,0.00011999999999999999,0.00512,0.7490000000000001,0.8272655119444885,250
rfc,mca,10,zgraph,pca,D100,41,meta,0.695,0.7891360813099945,0.099,0.0728,0.75,0.8275862068965518,0.006,0.012,0.7309999999999999,0.8115106732348112,5
knn,mca,20,loggraph,fa,D100,41,median,0.7175,0.8181245421245421,0.0396,0.0278,0.65,0.7878787878787878,0.061,0.021,0.65,0.7825757575757576,5
ada,mca,2,graph,fa,D100,41,mean,0.7191666666666666,0.8036536796536797,0.058200000000000016,0.0446,0.75,0.8275862068965518,0.005,0.008,0.78,0.8396278051450465,5
lrc,mca,2,graph,pca,D100,41,mega,0.8147222222222222,0.8569402319357715,0.0,0.0006000000000000001,0.85,0.8965517241379308,0.0,0.0,0.7533333333333333,0.8186507625185125,5
ada,mca,14,rankgraph,pca,D100,41,mean,0.7075,0.7924191750278706,0.0944,0.0926,0.65,0.7878787878787878,0.07200000000000001,0.021,0.65,0.7676859130749073,5
svc,mca,14,zgraph,pca,D100,41,none,0.7958333333333332,0.8389088663688206,0.007600000000000002,0.0198,0.7999999999999997,0.8666666666666666,0.001,0.001,0.6601428571428568,0.7372470492470491,350
svc,mca,14,zgraph,pca,D100,41,meta,0.7708333333333333,0.8334856112613549,0.0418,0.0448,0.8000000000000002,0.8666666666666668,0.0010000000000000005,0.0010000000000000005,0.8000000000000002,0.8652131998516873,5
svc,mca,18,graph,pca,D100,41,mega,0.7978514949345195,0.8417173109050411,0.0,0.0,0.75,0.8387096774193549,0.0,0.0,0.7568421052631579,0.8279750424025394,5
svc,mca,16,rankgraph,fa,D100,41,consensus,0.6533333333333333,0.7625641025641026,0.09300000000000001,0.0834,0.7,0.8235294117647058,0.028999999999999998,0.013999999999999999,0.6599999999999999,0.7903030303030303,5
lrc,mca,10,rankgraph,fa,D100,41,mega,0.6919807834441981,0.7659682729083475,0.0106,0.0186,0.6727272727272727,0.7692307692307693,0.0,0.0,0.6418181818181818,0.7361231444854942,5
svc,mca,18,zgraph,pca,D100,41,none,0.7955555555555556,0.8387128096922151,0.009537777777777777,0.019735555555555555,0.7999999999999998,0.8666666666666664,0.004000000000000001,0.004999999999999999,0.6601111111111111,0.7371760683760685,450
svc,mca,18,zgraph,pca,D100,41,meta,0.7708333333333334,0.8371594202898551,0.0436,0.0422,0.8000000000000002,0.8666666666666667,0.004,0.005000000000000001,0.8094444444444444,0.8725950644749312,5
ada,mca,7,zgraph,pca,D100,41,mean,0.6683333333333333,0.768276125095347,0.0876,0.06839999999999999,0.7,0.8125000000000001,0.028999999999999998,0.013999999999999999,0.6599999999999999,0.7629951370468612,5
svc,mca,12,rankgraph,pca,D100,41,consensus,0.7441666666666666,0.8282347217999393,0.0284,0.026,0.65,0.7878787878787878,0.054000000000000006,0.027000000000000003,0.6599999999999999,0.7829531877918974,5
rfc,mca,16,graph,fa,D100,41,none,0.6926770833333333,0.8065612887515061,0.04438,0.02518,0.75,0.8484848484848484,0.007000000000000001,0.005999999999999999,0.7202499999999998,0.8213134469696971,400
rfc,mca,16,graph,fa,D100,41,meta,0.7183333333333334,0.816969696969697,0.0528,0.0378,0.753125,0.8501420454545454,0.006687500000000001,0.00575,0.6912500000000001,0.8004214805170728,5
ada,mca,14,loggraph,pca,D100,41,median,0.7558333333333332,0.8266230794377247,0.0184,0.017599999999999998,0.75,0.8484848484848484,0.008,0.001,0.6300000000000001,0.7494583313938153,5
ada,mca,14,graph,pca,D100,41,consensus,0.7183333333333334,0.8051857707509882,0.051,0.036600000000000014,0.65,0.7741935483870968,0.07200000000000001,0.025,0.7,0.8021034073453428,5
svc,mca,14,loggraph,fa,D100,41,mean,0.6283333333333333,0.7398550724637681,0.1062,0.09520000000000002,0.7,0.8235294117647058,0.023,0.005,0.6699999999999999,0.7952272727272728,5
svc,mca,16,rankgraph,pca,D100,41,none,0.7444791666666666,0.8302781975271105,0.0183325,0.01495,0.6500000000000001,0.787878787878788,0.058999999999999976,0.026,0.66,0.7829419894994493,400
svc,mca,16,rankgraph,pca,D100,41,meta,0.7433333333333334,0.8354312354312354,0.0118,0.0106,0.65,0.7878787878787878,0.059000000000000004,0.026000000000000002,0.639375,0.7798295454545454,5
lrc,mca,12,graph,fa,D100,41,none,0.7945694444444443,0.8449510006901313,0.00960666666666667,0.015193333333333331,0.5524999999999999,0.6421538461538463,0.2648666666666667,0.28761666666666674,0.5316666666666666,0.6255174573681822,300
lrc,mca,12,graph,fa,D100,41,meta,0.7833333333333333,0.8383514121271558,0.0098,0.014599999999999997,0.6500000000000001,0.7407407407407408,0.05400000000000001,0.05500000000000002,0.5591666666666669,0.6508547008547011,5
lrc,mca,2,zgraph,fa,D100,41,consensus,0.7683333333333333,0.8161707298549403,0.0144,0.028000000000000004,0.75,0.8148148148148148,0.005,0.011000000000000001,0.72,0.7878306878306878,5
svc,mca,20,loggraph,pca,D100,41,consensus,0.7699999999999999,0.8303258145363408,0.01,0.014000000000000002,0.65,0.7878787878787878,0.061,0.021,0.71,0.7999014778325122,5
lrc,mca,16,zgraph,pca,D100,41,none,0.7815208333333332,0.8314808711502075,0.011170000000000001,0.02295,0.75,0.8275862068965518,0.007000000000000001,0.009999999999999998,0.74975,0.8201539584298206,400
lrc,mca,16,zgraph,pca,D100,41,meta,0.7441666666666666,0.8167619047619048,0.0486,0.0492,0.75,0.8275862068965518,0.006999999999999999,0.01,0.759375,0.8329342273307792,5
lrc,mca,12,rankgraph,fa,D100,41,mean,0.5908333333333333,0.6867243867243867,0.2302,0.232,0.7,0.7857142857142857,0.021,0.027000000000000003,0.7,0.7819274977895667,5
ada,mca,16,loggraph,fa,D100,41,mega,0.647975914775359,0.7417604893649268,0.0,0.0,0.7117647058823531,0.8047808764940239,0.0,0.0,0.6458823529411765,0.7590159686213263,5
rfc,mca,2,rankgraph,pca,D100,41,consensus,0.7433333333333334,0.8368450390189521,0.0348,0.0196,0.7,0.8235294117647058,0.028999999999999998,0.011000000000000001,0.7300000000000001,0.8341087344028519,5
ada,mca,5,zgraph,fa,D100,41,consensus,0.7575000000000001,0.8304347826086957,0.020800000000000003,0.0144,0.7,0.7999999999999999,0.018000000000000002,0.016,0.68,0.777232659813305,5
lrc,mca,20,zgraph,pca,D100,41,mega,0.7513595693054291,0.8234184956127955,0.0,0.0,0.8,0.8666666666666666,0.0,0.0,0.7652380952380953,0.8372485144340984,5
knn,mca,2,rankgraph,pca,D100,41,mean,0.7175,0.8250608650608651,0.0264,0.0174,0.65,0.7878787878787878,0.06,0.027000000000000003,0.65,0.7851417399804497,5
ada,mca,5,rankgraph,pca,D100,41,mean,0.7191666666666666,0.808756460930374,0.0342,0.0328,0.65,0.7878787878787878,0.055999999999999994,0.017,0.6799999999999999,0.8017415617273302,5
rfc,mca,12,rankgraph,fa,D100,41,mega,0.6542294475284166,0.7775116929215291,0.0,0.0,0.7,0.8125000000000001,0.0,0.0,0.71,0.8150848577112318,5
rfc,mca,20,graph,pca,D100,41,median,0.7033333333333334,0.8113006993006993,0.064,0.0376,0.75,0.8387096774193549,0.004,0.004,0.7799999999999999,0.8583870967741936,5
ada,mca,10,graph,fa,D100,41,consensus,0.7308333333333333,0.8147667984189724,0.0494,0.0448,0.65,0.7586206896551724,0.052000000000000005,0.051,0.67,0.7710624974251226,5
ada,mca,20,graph,pca,D100,41,ref,0.7324999999999999,0.8125879917184264,0.0568,0.0472,0.8,0.8666666666666666,0.0,0.002,0.69,0.7742877153333216,5
rfc,mca,10,rankgraph,fa,D100,41,mean,0.6775,0.7924445120097293,0.0854,0.047,0.7,0.8125000000000001,0.021,0.017,0.72,0.8239687194525904,5
rfc,mca,10,loggraph,pca,D100,41,median,0.7175,0.8164543990630946,0.0444,0.0286,0.7,0.8235294117647058,0.021,0.012,0.6899999999999998,0.8141934046345809,5
lrc,mca,14,rankgraph,fa,D100,41,consensus,0.5908333333333333,0.7032962841887327,0.2092,0.1942,0.75,0.8275862068965518,0.008,0.003,0.68,0.7779387398742237,5
knn,mca,18,graph,fa,D100,41,mega,0.6835835186557944,0.7436516344826841,0.0024,0.0008,0.7526315789473684,0.8171206225680934,0.0,0.0,0.6794736842105262,0.7586961809027034,5
knn,mca,2,graph,pca,D100,41,mean,0.6408333333333334,0.758695652173913,0.10280000000000004,0.0738,0.75,0.8387096774193549,0.005,0.008,0.76,0.8463172043010753,5
rfc,mca,5,graph,pca,D100,41,mega,0.6892977528089889,0.7881089651126947,0.07780000000000001,0.0204,0.7416666666666667,0.8342245989304814,0.0,0.0,0.7266666666666667,0.8203671781994647,5
knn,mca,7,rankgraph,fa,D100,41,consensus,0.6916666666666667,0.7995621532463637,0.0376,0.0294,0.65,0.7878787878787878,0.06,0.027000000000000003,0.67,0.7953934506353862,5
ada,mca,20,loggraph,pca,D100,41,none,0.6937166666666666,0.7916761586239849,0.08100999999999997,0.062554,0.6500000000000001,0.7877419354838707,0.06099999999999998,0.02110999999999999,0.6803,0.7879270635535928,500
ada,mca,20,loggraph,pca,D100,41,meta,0.7183333333333334,0.8136556776556777,0.0448,0.0268,0.6500000000000001,0.7878787878787877,0.060999999999999985,0.021000000000000005,0.6695,0.7855127330030001,5
svc,mca,7,graph,pca,D100,41,mega,0.7922540266106443,0.8342204859779425,0.0,0.0,0.75,0.8387096774193549,0.0,0.0,0.7575000000000001,0.8272621731925535,5
rfc,mca,12,zgraph,pca,D100,41,consensus,0.7441666666666666,0.8292256728778469,0.0478,0.042800000000000005,0.75,0.8387096774193549,0.005,0.008,0.6900000000000001,0.7805877103986114,5
