Classifier,Experiment,Simulations,Preprocessing,Dimensionality,Dataset,rs,aggregation,acc,f1,p_acc,p_f1,test_acc,test_f1,p_test_acc,p_test_f1,test_mean_acc,test_mean_f1,n_models
knn,mca,20,graph,pca,D100,41,ref,0.6024999999999999,0.495269436445907,0.1756,0.5157999999999999,0.45,0.4210526315789474,0.565,0.74,0.55,0.4821929824561403,5
lrc,mca,20,graph,pca,D100,41,mean,0.55,0.5398204409969116,0.3276,0.3886,0.6,0.6,0.128,0.191,0.5700000000000001,0.5559369438087973,5
svc,mca,7,graph,pca,D100,41,consensus,0.6291666666666667,0.4793582887700535,0.1344,0.5149999999999999,0.5,0.4444444444444445,0.416,0.648,0.57,0.4114285714285713,5
svc,mca,16,loggraph,pca,D100,41,truncate,0.5366666666666666,0.4863157894736842,0.3324,0.4686,0.5,0.4444444444444445,0.405,0.667,0.5599999999999999,0.4621848739495798,5
rfc,mca,2,loggraph,pca,D100,41,median,0.6399999999999999,0.6807602339181287,0.1546,0.1308,0.8,0.8181818181818182,0.001,0.0,0.7,0.7076470588235294,5
knn,mca,16,rankgraph,pca,D100,41,mean,0.6616666666666667,0.7171248084560778,0.208,0.1404,0.55,0.5714285714285713,0.247,0.255,0.57,0.5811073137388927,5
lrc,mca,18,rankgraph,fa,D100,41,mega,0.6514990446413063,0.6317360002681364,0.0172,0.258,0.6105263157894737,0.6063829787234043,0.0,0.0,0.5463157894736842,0.4984541688995129,5
svc,mca,20,rankgraph,pca,D100,41,ref,0.5875,0.5686967418546365,0.2246,0.3538,0.6,0.6,0.128,0.191,0.57,0.5134984520123839,5
knn,mca,12,graph,pca,D100,41,none,0.5512638888888889,0.3386548707284002,0.2969433333333333,0.6871533333333332,0.5508333333333333,0.4004761904761904,0.2340666666666666,0.7856666666666666,0.5701666666666666,0.4385522696257989,300
knn,mca,12,graph,pca,D100,41,meta,0.5491666666666666,0.5782456140350878,0.2988,0.3037999999999999,0.5999999999999999,0.5999999999999999,0.12,0.185,0.6366666666666666,0.6274984624365428,5
knn,mca,18,graph,pca,D100,41,consensus,0.6158333333333333,0.4518686868686868,0.1742,0.5162,0.7,0.625,0.02,0.167,0.6399999999999999,0.5793876848985209,5
rfc,mca,16,graph,fa,D100,41,consensus,0.575,0.5343137254901962,0.261,0.417,0.7,0.7272727272727272,0.017,0.021,0.67,0.6902992659514398,5
knn,mca,14,graph,pca,D100,41,consensus,0.6033333333333333,0.4696613190730837,0.177,0.5696000000000001,0.65,0.5333333333333333,0.065,0.402,0.62,0.564313725490196,5
lrc,mca,12,graph,fa,D100,41,none,0.5727361111111111,0.5398901577725108,0.37232,0.4934033333333333,0.5516666666666665,0.5734989648033123,0.2331333333333334,0.2326666666666667,0.5416666666666666,0.541516475642334,300
lrc,mca,12,graph,fa,D100,41,meta,0.56,0.5316946778711484,0.3994,0.5115999999999999,0.5458333333333333,0.5692640692640691,0.2497499999999999,0.2427499999999999,0.5383333333333332,0.5372977187084064,5
ada,mca,5,rankgraph,pca,D100,41,mega,0.5695394736842105,0.6039094129554655,0.1716,0.2157999999999999,0.6333333333333333,0.7215189873417721,0.001,0.0,0.54,0.6139554056884124,5
knn,mca,16,graph,fa,D100,41,mean,0.5900000000000001,0.48,0.2153999999999999,0.5218,0.6,0.5555555555555556,0.127,0.31,0.61,0.5648692810457516,5
knn,mca,5,rankgraph,pca,D100,41,consensus,0.5883333333333333,0.6676379781508333,0.2132,0.1552,0.55,0.5714285714285713,0.252,0.26,0.5900000000000001,0.6233333333333333,5
ada,mca,18,rankgraph,fa,D100,41,mega,0.6019280875455968,0.6141845638779071,0.1649999999999999,0.2,0.6815789473684211,0.6532951289398281,0.0,0.0,0.5789473684210527,0.6034024244489361,5
lrc,mca,7,zgraph,fa,D100,41,none,0.5770238095238095,0.5876363797880825,0.2144857142857143,0.2734742857142857,0.5985714285714286,0.6650103519668737,0.1481999999999999,0.0490857142857142,0.5991428571428573,0.6596499153020894,175
lrc,mca,7,zgraph,fa,D100,41,meta,0.5508333333333333,0.572381651716017,0.2706,0.314,0.6,0.6666666666666666,0.145,0.0459999999999999,0.6085714285714285,0.6658385093167701,5
ada,mca,20,loggraph,pca,D100,41,none,0.6019083333333333,0.6356902527812743,0.15928,0.1653619999999999,0.6995000000000001,0.7263157894736844,0.0204199999999999,0.01819,0.6393,0.6260455943781021,500
ada,mca,20,loggraph,pca,D100,41,meta,0.575,0.602296181630547,0.229,0.2378,0.7950000000000002,0.8136363636363637,0.001,0.0018,0.602,0.6106294659185358,5
ada,mca,12,zgraph,fa,D100,41,consensus,0.5758333333333334,0.592063492063492,0.2472,0.2697999999999999,0.7,0.6666666666666665,0.017,0.081,0.55,0.531796157059315,5
rfc,mca,18,zgraph,fa,D100,41,truncate,0.6383333333333333,0.6281472913051861,0.1482,0.2037999999999999,0.65,0.631578947368421,0.06,0.145,0.68,0.6459305125558996,5
ada,mca,20,loggraph,pca,D100,41,mega,0.5234399431414356,0.5132197668280555,0.3466,0.3379999999999999,0.669047619047619,0.6931567328918322,0.0,0.0,0.5942857142857142,0.6141431596779355,5
rfc,mca,16,graph,fa,D100,41,median,0.4725,0.4124098124098124,0.4694000000000001,0.6774,0.65,0.631578947368421,0.061,0.134,0.6900000000000001,0.6603508771929825,5
rfc,mca,16,graph,fa,D100,41,mega,0.6308778308371319,0.6340735368050059,0.1638,0.1486,0.6029411764705882,0.5921450151057401,0.0,0.001,0.6358823529411765,0.6460997982743552,5
svc,mca,12,graph,pca,D100,41,consensus,0.6291666666666667,0.4793582887700535,0.1382,0.5008,0.5,0.4444444444444445,0.401,0.657,0.5799999999999998,0.398095238095238,5
knn,mca,7,graph,pca,D100,41,consensus,0.6141666666666666,0.5153180153180152,0.2152,0.4944,0.55,0.4,0.257,0.791,0.57,0.4257142857142857,5
lrc,mca,7,rankgraph,pca,D100,41,truncate,0.6141666666666666,0.6134841628959277,0.2254,0.3042,0.55,0.5263157894736842,0.257,0.383,0.6,0.5987301587301588,5
rfc,mca,14,loggraph,pca,D100,41,none,0.576952380952381,0.5994447317388494,0.2335714285714285,0.2542685714285714,0.7992857142857139,0.8176736307171092,0.0031428571428571,0.0020571428571428,0.6209999999999998,0.6066801629742805,350
rfc,mca,14,loggraph,pca,D100,41,meta,0.5883333333333334,0.605854700854701,0.2085999999999999,0.2418,0.7964285714285716,0.8141620284477428,0.0037142857142857,0.0027142857142857,0.6678571428571428,0.6768502542824217,5
lrc,mca,14,loggraph,fa,D100,41,mean,0.5883333333333334,0.5697435897435897,0.2068,0.3356,0.55,0.4705882352941176,0.248,0.626,0.56,0.4743464052287581,5
svc,mca,2,loggraph,pca,D100,41,mega,0.6037825059101655,0.5633502005154691,0.1022,0.2908,0.65,0.6181818181818183,0.007,0.049,0.6399999999999999,0.5749816064859459,5
lrc,mca,14,graph,pca,D100,41,truncate,0.6258333333333334,0.6487807943690298,0.1842,0.175,0.65,0.6666666666666666,0.065,0.065,0.6200000000000001,0.6243062200956937,5
rfc,mca,2,zgraph,pca,D100,41,truncate,0.6283333333333333,0.6045952740070387,0.1772,0.2994,0.6,0.6,0.141,0.198,0.6399999999999999,0.6151984238671545,5
lrc,mca,5,loggraph,pca,D100,41,truncate,0.615,0.6361764705882353,0.1854,0.214,0.65,0.631578947368421,0.065,0.136,0.62,0.5830065359477123,5
rfc,mca,2,graph,pca,D100,41,mega,0.5150177304964539,0.5094548918150108,0.4202,0.4888,0.5833333333333334,0.6031746031746033,0.078,0.069,0.5800000000000001,0.5816392939818307,5
ada,mca,14,rankgraph,fa,D100,41,consensus,0.5641666666666667,0.5843137254901961,0.2422,0.2872,0.65,0.6666666666666666,0.065,0.065,0.51,0.51,5
lrc,mca,10,graph,fa,D100,41,consensus,0.55,0.5338935574229693,0.289,0.3884,0.65,0.6666666666666666,0.046,0.08,0.64,0.652034632034632,5
